YYYY-MM,Rep. index (%),SLE (m a.s.l.),Err. index (%),Snow cover (%),Snow covered below - north (%),Snow covered below - south (%),Snow free above - north (%),Snow free above - south (%),Mean snow depth (cm),Mean SWE (mm)
2021-07,97.27512374064617,2880,2.7245124949650146,2.7844151488806386,,,,,,
2021-08,99.69288868718571,3171,0.6970629405042457,0.5811117125754033,,,,,,
2021-09,96.60616178903427,2859,2.2030661920566614,3.074636858339363,,,,,,
2021-10,100.0,2568,11.046143246922965,9.401433672158218,,,,,0.4940565228462219,0.9064565300941467
2021-11,100.0,1966,13.307829424726744,31.466060099041123,,,,,11.338302612304688,21.708772659301758
2021-12,99.9640944043772,1890,12.690733743908655,34.54981005271622,,,,,23.635744094848633,52.51433181762695
2022-01,100.0,2043,11.38154464535782,28.380123002485448,,,,,20.209312438964844,59.177879333496094
2022-02,100.0,2171,13.6375387838149,23.338576400849824,,,,,14.879962921142578,52.77717590332031
2022-03,99.88760515752593,2102,14.686472460529664,26.047960398132908,,,,,11.589627265930176,47.952247619628906
2022-04,99.99252726182469,2082,15.079522084979006,26.838491041523515,,,,,9.307106018066406,36.36867141723633
2022-05,98.77574677259729,2272,11.050594690224626,19.400018104682733,,,,,3.3435726165771484,15.336529731750488
2022-06,98.08248323342343,2701,7.326072626509508,5.95109427011093,,,,,0.2274419516324997,1.3952995538711548
2022-07,99.99902793649753,3148,1.0533098990086773,0.6750981024712892,,,,,,
2022-08,97.42470001209004,3193,0.6937725814908173,0.5020707990301236,,,,,,
2022-09,99.94033960253539,3207,0.6651440203209876,0.4535891318440105,,,,,,
2022-10,99.99349932532718,2719,7.209069291724155,5.545561527670699,,,,,,
2022-11,99.99981773809328,2333,13.452354611195863,17.121987286624467,,,,,,
2022-12,99.99799511902614,1502,22.448304751628665,49.59534819010889,,,,,,
2023-01,99.99963547618657,1817,17.643126933874772,37.39850290069825,,,,,,
2023-02,100.0,1729,18.40422896226753,40.81761476272841,,,,,,
2023-03,99.97442257909104,1774,15.768463586804964,39.07494791866016,,,,,,
2023-04,99.9815307934529,2136,12.071946672596253,24.72315935219258,,,,,,
2023-05,98.06814529676188,2173,8.39496489331907,23.259110209522213,,,,,,
2023-06,88.47977166228327,2494,5.679865162641413,11.65674250584605,,,,,,
